time,gpsx,gpsy,gpsz,posx,posy,posz,velx,vely,velz,accx,accy,accz,yaw,pitch,roll,yaw_vel,pitch_vel,roll_vel,yaw_acc,pitch_acc,roll_acc
47.35,-86.2303657559,39.7901856499,0.0971981626104,428.054118781,-2171.89804201,0.0971981626104,27.7777824402,0.125412806869,0.221660465002,-0.0138771533966,2.90237164497,0.120652094483,1.42108310658,0.0121610133804,-0.0145592409007,0.105529725552,-0.004036327824,0.0225800294429,0.000312590331305,0.00241342792287,-0.0173005275428
47.4,-86.2303632114,39.790198009,0.091164648019,428.260189806,-2170.5244573,0.091164648019,27.7777900696,0.124251879752,0.221642136574,-0.0138422111049,2.90257358551,0.114565104246,1.42636106806,0.0120328011733,-0.013386885525,0.105532057583,-0.00400342606008,0.0218818392605,4.66802011942e-005,0.000658029050101,-0.013963795267
47.45,-86.2303632114,39.790198009,0.091164648019,428.459086757,-2169.14981466,0.0853243678584,27.77775383,0.123020455241,0.222064584494,-0.0145868686959,2.90160560608,0.122944384813,1.43163936124,0.0118990746766,-0.0122536179913,0.105553358793,-0.00397853413597,0.0209182798862,0.00042603656766,0.000497841625474,-0.0192712023854
47.5,-86.2303607506,39.7902103782,0.0853243678584,428.65082268,-2167.7741554,0.0797677789726,27.7777748108,0.13323546946,0.22253356874,-0.0149487657472,3.3211016655,0.117780089378,1.43726090901,0.0117744313824,-0.0110587585437,0.116385743022,-0.00477975886315,0.0147175574675,0.216647610068,-0.016024492681,-0.1240144521
47.55,-86.2303560842,39.7902351459,0.0743941860391,428.834992791,-2166.39746121,0.0743941860391,27.7777328491,0.141709193587,0.223825722933,-0.0189013350755,3.61521410942,0.136175841093,1.44347426037,0.0116465102656,-0.00988093788495,0.128556758165,-0.00349395233206,0.0189847014844,0.243420213461,0.0257161278278,0.0853428989649
47.6,-86.2303538924,39.7902475452,0.0691846591165,429.010831101,-2165.0196751,0.0691846591165,27.7777233124,0.146084606647,0.224105462432,-0.0203751958907,3.79625463486,0.119894623756,1.45015947673,0.0115083439665,-0.00888100600931,0.136935710907,-0.00426331721246,0.0209658872336,0.167579263449,-0.0153872966766,0.0396237000823
47.65,-86.230351826,39.7902598311,0.0641461480508,429.176032534,-2163.65457083,0.0641461480508,27.7771949768,0.145776331425,0.220802441239,-0.0318416394293,3.84249019623,0.0608935505152,1.45702713181,0.0113429964442,-0.00791743095995,0.139861315489,-0.00446946267039,0.0157127138227,0.0591031163931,-0.00416455743834,-0.106124706566
47.7,-86.230349829,39.7902723756,0.059167521258,429.335049801,-2162.26081167,0.059167521258,27.7763462067,0.142970368266,0.221281915903,-0.037595808506,3.81614804268,0.120036810637,1.46407509375,0.0111990899518,-0.00692759299891,0.139215171337,-0.00361941521987,0.0171124115586,-0.0127949267626,0.0168326292187,0.0277167912573
47.75,-86.2303479638,39.7902848059,0.0545048943763,429.482892343,-2160.87981705,0.0545048943763,27.7759475708,0.138610586524,0.222855433822,-0.0280731469393,3.72233271599,0.151714205742,1.47094028474,0.0110311987581,-0.0061047883288,0.136274337769,-0.00476074172184,0.0183088742197,-0.0588168688118,-0.0228265356272,0.0239292532206
47.8,-86.2303462087,39.7902972457,0.0500603121993,429.621296042,-2159.49785776,0.0500603121993,27.7757759094,0.133214652538,0.22098775208,-0.0222761482,3.58283662796,0.0861730277538,1.47759138917,0.0108501291977,-0.00531313584562,0.131239965558,-0.00392997218296,0.0141950724646,-0.100687295198,0.0166153926402,-0.0822760537267
